puu_id,region,server,range,league_points,wins,losses,winrate_%,matches_month
dU9y6gtR_nMs_q7cxE6Fxjyuhh_hzLr8QALho7I7C506Tg1zM8Hx64fBIFqjQQLm5YWfl3rC9hyEFw,americas,NA1,MASTER,30,592,603,49.54,1195
BOHsUdn5QtTfpmu73vA7E-Cs8vJhstcpNwXxaXEchFPk5GaoX1jvTZVRf3PXebnW2w6Rs3lTRywHFw,americas,NA1,MASTER,29,678,697,49.31,1375
F19yJWU5SN-oUdoqD9EuS4DaV5ZZLZKv1agdb_EB3kjxbsEVVMM2gZkd-THaHjah2O0Ew7zSpPU4uQ,americas,NA1,MASTER,29,573,563,50.44,1136
-aQrJLXwKKOnDwSVbGUz65NUVJlL2NfTS4Ix5k9jCbAyEc7oJGdTlA1VJhz_QlnJS0RPRM763rvDnA,americas,NA1,MASTER,28,692,724,48.87,1416
r-Vb6-4uWLnIQp3uvfnOj-qX3uevNpc_N2hf6OswbCzQL_VXi06nWfPVi81aoD5WKaTaFETL0bvm8w,americas,NA1,MASTER,28,506,514,49.61,1020
oZJ-LWETfdI5eX7mlf2Mk5At3k9U_fqLrcZdoc8YZhJKGp84ynaIavLNZtnRSAvQcf4UU9HavGMKlA,americas,NA1,MASTER,27,674,705,48.88,1379
FZ7XGBf4xRe9xhkUpjgx38KyLjrJaCuOTpRCAt3N6eV1BWk3v_bJNGE3WnWLeFGBM7NDg9h4lmIQ7A,americas,NA1,MASTER,24,795,820,49.23,1615
uhVHNdNlolWNk8eARpnnb42hPQnOmOcaxY9viqRtRXHdrZTBcSBWPBvQVbXmKlFzSUH6rudIiPedaQ,americas,NA1,MASTER,16,630,604,51.05,1234
FN8TVyQia7UR02Jd8xZZtiazQHxsSS-t8n00gOG3FUCD_Mod0L02hXGV8cLxjfkO8XCRs9H5ZtmO2w,americas,NA1,MASTER,15,659,655,50.15,1314
31yEhsRq9D1sByLHVnrMHUk7fd6E-VbK_RJYt-QpPBDGkK3Bv1CMN_XaTl51NR2cKtJp4cthN9V4bw,americas,NA1,MASTER,15,606,592,50.58,1198
-iOEoO67l3GXy5YZEd7R0ljRPDsNm9BSeNKquyxNP4obWNNu45wH6HMoeL07J4lvi_F43S2LhLNUjA,americas,NA1,MASTER,15,521,493,51.38,1014
lEafam2Ec9mlLlA3TIZuUXw1az3FY1RXa2rcHDqoxz7L9iEBtsnQfdC8h4Uj-x66e-WYjdBdg4aIMQ,americas,NA1,MASTER,15,511,536,48.81,1047
KfwP3F8g4ytaM-hdIRQ8lHJWZ_o0eatHL7wTCC-5CSuzkA9Q4YYl6xnLLH8sMablC9vh7zLTDGs24Q,americas,NA1,MASTER,12,520,520,50.0,1040
H6VrzvxX65JzuSdLEKhhF1VnAFQsPVI6nnRdZ_pBo3xadsVh8edk-Z7eE67zvafVwXWMhEt7wZuWiw,americas,NA1,MASTER,8,534,564,48.63,1098
-m6yqWNHJAuUlJBGCRXsMwd30adPTx7-LtjKed8h4pDzDVwe3tiupR5lnxluCbJY7njFbPWGUQGL9Q,americas,NA1,MASTER,7,512,503,50.44,1015
ToLlndWxGQ8X6y4gjTr1zhmdbqRM9TW81QEnQnmQuW-cPV1ppbItWHrcqBO-ENIbHH3Z6F08RTAplg,americas,NA1,MASTER,0,906,892,50.39,1798
bT5AeuFtTqlOd9aP3y9bGBWFzfAW5pQPyFPfl3lEDNSpA-K7Ry4TmKU2ScXOcRyaiyEy6NqR866Cjg,americas,NA1,MASTER,0,650,598,52.08,1248
Pu_hIag7xPzkaPNTyqBAUJFusqwOmXhqlo3krG5LFjGSmtl_7Pq7xTZeB76b52AsI3Y6bSljHDWVKw,americas,NA1,MASTER,0,600,558,51.81,1158
1TYhIsNreUil66vO6aP7JRCHNu_Dgr9rXMonTblw5DDlnzjR-J7jLUn5J5NaOZgc38eFBoTfYH1xew,americas,NA1,MASTER,0,589,622,48.64,1211
s_ORPa1pE27WsNis0X9z5MTd9_00N4ZPe4cxGHzuTgtL0nw7pEllTYoJ_WebIx7MxtEHJGZSsyrDIA,americas,NA1,MASTER,0,552,547,50.23,1099
Jcm9fPLOaVzyyOm1clAK3kmwbjb7zdUG0VoMMpIaXiz_A115OAj-Q2Rs2W46SRMW4gGXkeyu14dzXA,americas,NA1,MASTER,0,516,542,48.77,1058
hrqgW14RPGmko0_eXYGf-BCado8YF_esWZsNV3OREfDbbh_8W1nN0CRXWQrg6ZuC5ZwfBu-UJnR4qA,americas,NA1,MASTER,0,514,545,48.54,1059
